"タスク名","開始時刻","終了時刻","左クリック","右クリック","打鍵回数"
"テスト　","2013年02月05日14時19分24秒","2013年02月05日14時19分30秒","0","0","14"
"テスト　","2013年02月05日14時19分30秒","2013年02月05日14時19分32秒","0","0","0"
"テスト　","2013年02月05日14時19分32秒","2013年02月05日14時19分33秒","0","0","0"
"テスト　","2013年02月05日14時19分33秒","2013年02月05日14時19分35秒","0","0","0"
"テスト　","2013年02月05日14時19分35秒","2013年02月05日14時19分37秒","0","0","0"
"テスト　","2013年02月05日14時19分37秒","2013年02月05日14時19分38秒","0","0","0"
"テスト　","2013年02月05日14時19分38秒","2013年02月05日14時19分41秒","0","0","1"
"テスト　","2013年02月05日14時19分41秒","2013年02月05日14時20分06秒","0","0","0"
"テスト　","2013年02月05日14時20分06秒","2013年02月05日14時25分04秒","0","0","40"
"テスト　","2013年02月05日14時26分43秒","2013年02月05日14時29分12秒","0","0","47"
"テスト　","2013年02月05日14時29分12秒","2013年02月05日14時29分17秒","0","0","0"
"登録外","2013年02月05日14時29分17秒","2013年02月05日14時29分55秒","0","0","0"
"テスト　","2013年02月05日14時29分55秒","2013年02月05日14時30分06秒","0","0","0"
"登録外","2013年02月05日14時30分06秒","2013年02月05日14時30分07秒","0","0","0"
"登録外","2013年02月05日14時30分07秒","2013年02月05日14時30分08秒","0","0","0"
"テスト　","2013年02月05日14時30分08秒","2013年02月05日14時30分18秒","0","0","0"
"ファイル操作","2013年02月05日14時30分18秒","2013年02月05日14時30分24秒","0","0","0"
"ファイル操作","2013年02月05日14時30分24秒","2013年02月05日14時30分27秒","0","0","0"
"登録外","2013年02月05日14時30分27秒","2013年02月05日14時30分41秒","0","0","0"
"ファイル操作","2013年02月05日14時30分41秒","2013年02月05日14時30分47秒","0","0","0"
"テスト　","2013年02月05日14時30分47秒","2013年02月05日14時30分50秒","0","0","0"
"登録外","2013年02月05日14時30分50秒","2013年02月05日14時30分56秒","0","0","0"
"テスト　","2013年02月05日14時30分56秒","2013年02月05日14時31分02秒","0","0","0"
"テスト　","2013年02月05日14時31分22秒","2013年02月05日14時33分43秒","0","0","2"
"テスト　","2013年02月05日14時33分43秒","2013年02月05日14時33分46秒","0","0","0"
"登録外","2013年02月05日14時33分46秒","2013年02月05日14時34分23秒","0","0","0"
"エクセル","2013年02月05日14時51分14秒","2013年02月05日14時51分15秒","0","0","2"
