Task,StartTime,EndTime,LeftClicks,RightClicks,Keystrokes
Excel,20130206:104503,20130206:104504,0,0,2
Excel,20130206:104504,20130206:104507,0,0,8
Excel,20130206:104507,20130206:104511,0,0,6
Excel,20130206:104511,20130206:104513,0,0,6
Excel,20130206:104513,20130206:104514,0,0,4
Excel,20130206:104514,20130206:104516,0,0,6
Excel,20130206:104516,20130206:104518,0,0,4
Excel,20130206:104518,20130206:104519,0,0,5
Excel,20130206:104519,20130206:104521,0,0,6
Excel,20130206:104521,20130206:104522,0,0,4
Excel,20130206:104522,20130206:104523,0,0,3
Excel,20130206:104523,20130206:104732,8,0,15
Browser,20130206:104732,20130206:104734,1,0,0
Browser,20130206:104734,20130206:104742,1,0,20
Browser,20130206:104742,20130206:104745,1,0,0
Browser,20130206:104745,20130206:104751,1,0,0
Browser,20130206:104751,20130206:104803,3,0,0
Browser,20130206:104803,20130206:104812,1,0,0
Browser,20130206:104812,20130206:104814,1,0,0
Excel,20130206:104814,20130206:104828,9,0,0
FileOperation,20130206:104828,20130206:104830,1,0,0
FileOperation,20130206:104830,20130206:104834,4,0,1
Word&Powerpoint,20130206:104834,20130206:104835,0,0,0
Word&Powerpoint,20130206:104835,20130206:104849,1,0,0
Word&Powerpoint,20130206:104849,20130206:104850,1,0,0
FileOperation,20130206:104850,20130206:104900,5,0,0
Email,20130206:104900,20130206:104902,1,0,0
Email,20130206:104902,20130206:104934,3,0,0
Email,20130206:104934,20130206:104935,1,0,0
Word&Powerpoint,20130206:104935,20130206:104936,0,0,0
Word&Powerpoint,20130206:104936,20130206:104955,1,0,1
FileOperation,20130206:104955,20130206:104956,1,0,0
Excel,20130206:104956,20130206:105003,3,0,0
Excel,20130206:105003,20130206:105005,1,0,0
FileOperation,20130206:105005,20130206:105007,1,0,0
Excel,20130206:105007,20130206:105011,1,0,8
Excel,20130206:105011,20130206:105014,0,0,11
