Task,StartTime,EndTime,LeftClicks,RightClicks,Keystrokes
FileOperation,20130204:122102,20130204:122104,0,0,0
FileOperation,20130204:122104,20130204:122106,0,0,0
FileOperation,20130204:122106,20130204:122318,0,0,0
Excel,20130204:123013,20130204:123034,0,0,26
FileOperation,20130204:123035,20130204:123036,0,0,2
Excel,20130204:123036,20130204:123038,0,0,0
Email,20130204:123038,20130204:123113,0,0,0
Email,20130204:123113,20130204:123128,0,0,2
Excel,20130204:123128,20130204:123504,0,0,41
Excel,20130204:123504,20130204:123521,0,0,16
Email,20130204:123521,20130204:123824,0,0,2
Email,20130204:133748,20130204:133755,0,0,12
Email,20130204:133755,20130204:133810,0,0,2
Email,20130204:133810,20130204:133817,0,0,0
Other,20130204:133817,20130204:133823,0,0,0
Email,20130204:133823,20130204:133825,0,0,0
Browser,20130204:133825,20130204:133827,0,0,0
Browser,20130204:133827,20130204:133829,0,0,0
Browser,20130204:133829,20130204:134006,0,0,0
Browser,20130204:134006,20130204:134015,0,0,0
Excel,20130204:134015,20130204:134018,0,0,0
Excel,20130204:134018,20130204:134348,0,0,133
Excel,20130204:134348,20130204:134350,0,0,2
Browser,20130204:134350,20130204:134444,0,0,90
FileOperation,20130204:134446,20130204:134449,0,0,0
FileOperation,20130204:134449,20130204:134453,0,0,0
FileOperation,20130204:134453,20130204:134455,0,0,0
FileOperation,20130204:134455,20130204:134457,0,0,0
FileOperation,20130204:134457,20130204:134459,0,0,0
Excel,20130204:134459,20130204:134505,0,0,0
Excel,20130204:134505,20130204:134506,0,0,0
Excel,20130204:134506,20130204:134507,0,0,0
Excel,20130204:134507,20130204:134537,0,0,27
FileOperation,20130204:134537,20130204:134539,0,0,0
Browser,20130204:134539,20130204:134544,0,0,0
Email,20130204:134544,20130204:134550,0,0,1
Browser,20130204:134550,20130204:134552,0,0,0
Browser,20130204:134552,20130204:134554,0,0,0
Browser,20130204:134554,20130204:134557,0,0,0
Browser,20130204:134557,20130204:134558,0,0,0
Email,20130204:134558,20130204:134606,0,0,4
Browser,20130204:134606,20130204:134610,0,0,0
Excel,20130204:134610,20130204:134611,0,0,0
Excel,20130204:134611,20130204:134636,0,0,29
Excel,20130204:134636,20130204:134637,0,0,0
Browser,20130204:134637,20130204:134641,0,0,0
Excel,20130204:134641,20130204:134642,0,0,0
Excel,20130204:134642,20130204:134652,0,0,14
Excel,20130204:134652,20130204:134654,0,0,2
Browser,20130204:134654,20130204:134659,0,0,0
FileOperation,20130204:134659,20130204:134702,0,0,0
Excel,20130204:134702,20130204:134705,0,0,0
Browser,20130204:134708,20130204:134740,0,0,99
Browser,20130204:134740,20130204:134741,0,0,0
Excel,20130204:134741,20130204:134759,0,0,8
FileOperation,20130204:134759,20130204:134801,0,0,2
Other,20130204:134801,20130204:134804,0,0,0
Email,20130204:134804,20130204:134811,0,0,2
FileOperation,20130204:134812,20130204:134814,0,0,0
FileOperation,20130204:134814,20130204:134817,0,0,0
FileOperation,20130204:134817,20130204:134819,0,0,0
FileOperation,20130204:134819,20130204:134822,0,0,0
Excel,20130204:134822,20130204:134823,0,0,0
Excel,20130204:134823,20130204:134831,0,0,0
Excel,20130204:134831,20130204:134836,0,0,0
Excel,20130204:134836,20130204:134839,0,0,0
Email,20130204:134839,20130204:134841,0,0,0
Email,20130204:134841,20130204:134849,0,0,1
Email,20130204:134849,20130204:134854,0,0,1
Email,20130204:134854,20130204:135006,0,0,0
Email,20130204:135006,20130204:135013,0,0,0
FileOperation,20130204:135013,20130204:135021,0,0,7
Other,20130204:135021,20130204:135041,0,0,0
FileOperation,20130204:135041,20130204:135042,0,0,0
Other,20130204:135042,20130204:135046,0,0,2
FileOperation,20130204:135046,20130204:135048,0,0,0
FileOperation,20130204:135048,20130204:135055,0,0,0
FileOperation,20130204:135055,20130204:135057,0,0,0
FileOperation,20130204:135057,20130204:135104,0,0,0
FileOperation,20130204:135104,20130204:135108,0,0,0
Other,20130204:135108,20130204:135121,0,0,0
FileOperation,20130204:135121,20130204:135123,0,0,0
FileOperation,20130204:135123,20130204:135131,0,0,0
Other,20130204:135131,20130204:135202,0,0,0
Other,20130204:135202,20130204:135236,0,0,2
Other,20130204:135236,20130204:135237,0,0,2
FileOperation,20130204:135237,20130204:135251,0,0,0
FileOperation,20130204:135251,20130204:135253,0,0,0
Other,20130204:135253,20130204:135254,0,0,0
FileOperation,20130204:135254,20130204:135301,0,0,0
FileOperation,20130204:135301,20130204:135302,0,0,0
Other,20130204:135302,20130204:135307,0,0,0
FileOperation,20130204:135307,20130204:135308,0,0,0
FileOperation,20130204:135308,20130204:135310,0,0,0
FileOperation,20130204:135310,20130204:135312,0,0,0
Excel,20130204:135312,20130204:135314,0,0,0
