Task,StartTime,EndTime,LeftClicks,RightClicks,Keystrokes
Other,20130205:140000,20130205:140007,0,0,0
Other,20130205:140007,20130205:140012,0,0,0
FileOperation,20130205:140012,20130205:140015,0,0,0
Excel,20130205:140015,20130205:140027,0,0,0
Excel,20130205:140027,20130205:140028,0,0,0
Other,20130205:140028,20130205:140031,0,0,0
FileOperation,20130205:140031,20130205:140037,0,0,0
Other,20130205:140037,20130205:140038,0,0,0
Other,20130205:140039,20130205:140119,0,0,21
Excel,20130205:140119,20130205:140120,0,0,0
FileOperation,20130205:140120,20130205:140123,0,0,0
Other,20130205:140123,20130205:140146,0,0,0
Excel,20130205:140146,20130205:140148,0,0,0
Other,20130205:140148,20130205:140150,0,0,0
Other,20130205:140150,20130205:140151,0,0,0
Other,20130205:140151,20130205:140154,0,0,0
FileOperation,20130205:140154,20130205:140155,0,0,0
Excel,20130205:140155,20130205:140158,0,0,2
Excel,20130205:140158,20130205:140203,0,0,8
Excel,20130205:140203,20130205:140205,0,0,2
Excel,20130205:140205,20130205:140206,0,0,0
Excel,20130205:140206,20130205:140207,0,0,0
Other,20130205:140207,20130205:140209,0,0,0
Excel,20130205:140209,20130205:140211,0,0,0
Other,20130205:140211,20130205:140222,0,0,2
Testing,20130205:140223,20130205:140225,0,0,0
Testing,20130205:140225,20130205:140227,0,0,0
Other,20130205:140227,20130205:140235,0,0,0
Testing,20130205:140235,20130205:140240,0,0,17
Testing,20130205:140240,20130205:140241,0,0,0
Testing,20130205:140241,20130205:140243,0,0,0
Testing,20130205:140243,20130205:140257,0,0,0
Testing,20130205:140257,20130205:140259,0,0,0
Testing,20130205:140259,20130205:140300,0,0,0
Testing,20130205:140300,20130205:140318,0,0,0
Other,20130205:140319,20130205:140508,0,0,12
Other,20130205:140508,20130205:140531,0,0,0
Testing,20130205:140531,20130205:140540,0,0,0
Testing,20130205:140540,20130205:140541,0,0,0
Testing,20130205:140541,20130205:140542,0,0,0
Testing,20130205:140542,20130205:140547,0,0,0
Testing,20130205:140547,20130205:140548,0,0,0
Testing,20130205:140548,20130205:140550,0,0,0
Testing,20130205:140550,20130205:140552,0,0,0
Testing,20130205:140552,20130205:140605,0,0,0
Testing,20130205:140605,20130205:140607,0,0,0
